Id,Overall Qual,Year Built,Year Remod/Add,Exter Qual,Bsmt Qual,Bsmt Exposure,Heating QC,Full Bath,Kitchen Qual,TotRms AbvGrd,Fireplaces,Fireplace Qu,Garage Finish,Garage Cars,Yr Sold,Total Bsmt SF,1st Flr SF,Gr Liv Area,Garage Area,Mas Vnr Area Total Bsmt SF,Mas Vnr Area Garage Area,BsmtFin SF 1 Gr Liv Area,Total Bsmt SF^2,Total Bsmt SF 1st Flr SF,Total Bsmt SF Gr Liv Area,Total Bsmt SF Garage Area,1st Flr SF^2,1st Flr SF Gr Liv Area,1st Flr SF Garage Area,Gr Liv Area^2,Gr Liv Area Garage Area,Garage Area^2,MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Street_Pave,Land Contour_HLS,Land Contour_Low,Land Contour_Lvl,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition 2_Feedr,Condition 2_Norm,Condition 2_PosA,Condition 2_PosN,Condition 2_RRAe,Condition 2_RRAn,Condition 2_RRNn,Roof Style_Gable,Roof Style_Gambrel,Roof Style_Hip,Roof Style_Mansard,Roof Style_Shed,Roof Matl_Membran,Roof Matl_Tar&Grv,Roof Matl_WdShake,Roof Matl_WdShngl,Mas Vnr Type_BrkFace,Mas Vnr Type_None,Mas Vnr Type_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Central Air_Y,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_CarPort,Garage Type_Detchd,Garage Type_No Garage,SalePrice
1325,5,1954,1954,2,3,1,4,2,2,7,0,0,1,1.0,2008,1050.0,1050.0,1795.0,352.0,351750.0,117920.0,0.0,1102500.0,1102500.0,1884750.0,369600.0,1102500.0,1884750.0,369600.0,3222025.0,631840.0,123904.0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,131500
1378,5,1965,1965,2,3,1,4,1,2,5,0,0,1,1.0,2008,1040.0,1040.0,1040.0,384.0,0.0,0.0,942240.0,1081600.0,1081600.0,1081600.0,399360.0,1081600.0,1081600.0,399360.0,1081600.0,399360.0,147456.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,129500
1537,8,1935,1950,2,3,1,2,1,2,9,2,4,3,2.0,2008,608.0,983.0,1873.0,786.0,24320.0,31440.0,393330.0,369664.0,597664.0,1138784.0,477888.0,966289.0,1841159.0,772638.0,3508129.0,1472178.0,617796.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,257076
905,5,1941,1960,2,3,1,4,2,2,6,0,0,1,2.0,2009,984.0,984.0,1604.0,660.0,0.0,0.0,654432.0,968256.0,968256.0,1578336.0,649440.0,968256.0,1578336.0,649440.0,2572816.0,1058640.0,435600.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,117000
1532,7,1931,2000,2,4,1,2,1,2,6,1,4,2,1.0,2008,776.0,851.0,1502.0,270.0,0.0,0.0,0.0,602176.0,660376.0,1165552.0,209520.0,724201.0,1278202.0,229770.0,2256004.0,405540.0,72900.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,149000
132,5,1954,1954,2,3,1,2,1,2,6,0,0,2,1.0,2010,1056.0,1063.0,1063.0,280.0,116160.0,30800.0,376302.0,1115136.0,1122528.0,1122528.0,295680.0,1129969.0,1129969.0,297640.0,1129969.0,297640.0,78400.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,128000
1078,7,2003,2004,3,4,1,4,2,3,6,0,0,2,2.0,2008,764.0,764.0,1626.0,474.0,80984.0,50244.0,0.0,583696.0,583696.0,1242264.0,362136.0,583696.0,1242264.0,362136.0,2643876.0,770724.0,224676.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,155000
2511,6,2000,2000,3,4,1,4,2,3,4,0,0,1,2.0,2006,756.0,768.0,1524.0,440.0,387828.0,225720.0,537972.0,571536.0,580608.0,1152144.0,332640.0,589824.0,1170432.0,337920.0,2322576.0,670560.0,193600.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,166000
912,4,1928,1950,2,3,1,2,2,3,7,2,3,1,2.0,2009,1122.0,1328.0,1981.0,576.0,0.0,0.0,1232182.0,1258884.0,1490016.0,2222682.0,646272.0,1763584.0,2630768.0,764928.0,3924361.0,1141056.0,331776.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,135000
2351,7,1978,1978,2,4,1,2,3,3,12,2,3,2,2.0,2006,1392.0,1392.0,2784.0,564.0,256128.0,103776.0,2199360.0,1937664.0,1937664.0,3875328.0,785088.0,1937664.0,3875328.0,785088.0,7750656.0,1570176.0,318096.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,250000
330,4,1970,1970,2,3,1,4,1,2,5,0,0,0,0.0,2010,546.0,546.0,1092.0,0.0,0.0,0.0,192192.0,298116.0,298116.0,596232.0,0.0,298116.0,596232.0,0.0,1192464.0,0.0,0.0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,76000
2586,6,1951,1951,2,3,1,2,1,3,5,1,4,1,2.0,2006,216.0,1575.0,1575.0,400.0,112752.0,208800.0,0.0,46656.0,340200.0,340200.0,86400.0,2480625.0,2480625.0,630000.0,2480625.0,630000.0,160000.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,155000
224,6,1969,1969,2,3,1,2,1,2,7,0,0,3,1.0,2010,663.0,663.0,1352.0,299.0,94809.0,42757.0,501592.0,439569.0,439569.0,896376.0,198237.0,439569.0,896376.0,198237.0,1827904.0,404248.0,89401.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,158000
98,7,2004,2005,3,4,1,4,2,3,4,0,0,2,2.0,2010,600.0,600.0,1200.0,480.0,0.0,0.0,441600.0,360000.0,360000.0,720000.0,288000.0,360000.0,720000.0,288000.0,1440000.0,576000.0,230400.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,149500
2565,5,1954,1975,2,3,1,2,1,2,5,0,0,1,1.0,2006,936.0,936.0,936.0,240.0,0.0,0.0,454896.0,876096.0,876096.0,876096.0,224640.0,876096.0,876096.0,224640.0,876096.0,224640.0,57600.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,121000
1934,6,1953,1953,2,3,1,2,1,2,6,0,0,3,1.0,2007,1040.0,1040.0,1040.0,293.0,0.0,0.0,88400.0,1081600.0,1081600.0,1081600.0,304720.0,1081600.0,1081600.0,304720.0,1081600.0,304720.0,85849.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,136000
997,6,1996,1996,2,4,1,3,2,2,7,1,3,3,2.0,2008,916.0,916.0,1636.0,386.0,0.0,0.0,225768.0,839056.0,839056.0,1498576.0,353576.0,839056.0,1498576.0,353576.0,2676496.0,631496.0,148996.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,173000
64,8,1999,2007,3,4,1,4,2,3,9,1,4,3,3.0,2010,1152.0,1164.0,2270.0,671.0,400896.0,233508.0,1189480.0,1327104.0,1340928.0,2615040.0,772992.0,1354896.0,2642280.0,781044.0,5152900.0,1523170.0,450241.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,290000
1799,8,2007,2007,3,4,3,4,2,4,11,1,4,3,2.0,2007,1184.0,1184.0,2610.0,550.0,0.0,0.0,167040.0,1401856.0,1401856.0,3090240.0,651200.0,1401856.0,3090240.0,651200.0,6812100.0,1435500.0,302500.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,303477
230,7,1977,2001,3,4,4,3,1,2,4,2,3,2,2.0,2010,1420.0,1483.0,1483.0,690.0,0.0,0.0,1619436.0,2016400.0,2105860.0,2105860.0,979800.0,2199289.0,2199289.0,1023270.0,2199289.0,1023270.0,476100.0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,270000
1295,5,1920,1950,1,3,1,3,1,4,6,1,4,1,1.0,2008,936.0,960.0,1740.0,225.0,0.0,0.0,626400.0,876096.0,898560.0,1628640.0,210600.0,921600.0,1670400.0,216000.0,3027600.0,391500.0,50625.0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,122250
638,5,1955,1955,2,3,1,3,1,3,6,0,0,1,1.0,2009,1382.0,1382.0,1382.0,350.0,0.0,0.0,237704.0,1909924.0,1909924.0,1909924.0,483700.0,1909924.0,1909924.0,483700.0,1909924.0,483700.0,122500.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,153000
2278,5,2007,2007,2,4,1,4,1,2,6,0,0,0,0.0,2007,1120.0,1120.0,1120.0,0.0,0.0,0.0,230720.0,1254400.0,1254400.0,1254400.0,0.0,1254400.0,1254400.0,0.0,1254400.0,0.0,0.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,147000
2202,7,1930,1995,2,4,1,2,1,2,5,1,4,1,1.0,2007,531.0,567.0,1098.0,216.0,0.0,0.0,270108.0,281961.0,301077.0,583038.0,114696.0,321489.0,622566.0,122472.0,1205604.0,237168.0,46656.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,148500
2833,7,2004,2004,3,4,1,4,2,3,7,0,0,1,2.0,2006,976.0,976.0,1708.0,380.0,114192.0,44460.0,0.0,952576.0,952576.0,1667008.0,370880.0,952576.0,1667008.0,370880.0,2917264.0,649040.0,144400.0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,130000
1707,9,2006,2006,4,5,4,4,2,4,7,1,4,3,3.0,2007,1802.0,1802.0,1802.0,843.0,919020.0,429930.0,0.0,3247204.0,3247204.0,3247204.0,1519086.0,3247204.0,3247204.0,1519086.0,3247204.0,1519086.0,710649.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,372000
2428,7,2005,2005,3,4,4,4,2,3,6,1,4,3,2.0,2006,1362.0,1506.0,1506.0,440.0,197490.0,63800.0,24096.0,1855044.0,2051172.0,2051172.0,599280.0,2268036.0,2268036.0,662640.0,2268036.0,662640.0,193600.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,213490
242,7,2009,2010,3,4,4,4,1,3,5,2,3,2,2.0,2010,1508.0,1508.0,1508.0,572.0,144768.0,54912.0,2029768.0,2274064.0,2274064.0,2274064.0,862576.0,2274064.0,2274064.0,862576.0,2274064.0,862576.0,327184.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,308030
1564,7,1996,1997,3,5,2,4,3,3,7,0,0,3,3.0,2008,1840.0,2032.0,2032.0,786.0,1229120.0,525048.0,1422400.0,3385600.0,3738880.0,3738880.0,1446240.0,4129024.0,4129024.0,1597152.0,4129024.0,1597152.0,617796.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,300000
2613,6,1959,1959,2,3,2,4,1,2,6,1,2,3,2.0,2006,655.0,1194.0,1194.0,539.0,0.0,0.0,782070.0,429025.0,782070.0,782070.0,353045.0,1425636.0,1425636.0,643566.0,1425636.0,643566.0,290521.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,159500
2832,7,2004,2004,3,4,1,4,2,3,7,0,0,1,2.0,2006,970.0,970.0,1709.0,380.0,48500.0,19000.0,0.0,940900.0,940900.0,1657730.0,368600.0,940900.0,1657730.0,368600.0,2920681.0,649420.0,144400.0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,137500
2459,7,2005,2005,3,4,3,4,2,3,7,0,0,2,3.0,2006,1616.0,1616.0,1616.0,834.0,368448.0,190152.0,0.0,2611456.0,2611456.0,2611456.0,1347744.0,2611456.0,2611456.0,1347744.0,2611456.0,1347744.0,695556.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,232000
1360,6,1930,1950,3,3,1,2,1,2,4,0,0,1,2.0,2008,768.0,768.0,768.0,440.0,0.0,0.0,0.0,589824.0,589824.0,589824.0,337920.0,589824.0,589824.0,337920.0,589824.0,337920.0,193600.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,93850
2723,5,1924,1950,2,3,1,1,1,1,5,1,4,1,1.0,2006,872.0,872.0,872.0,322.0,56680.0,20930.0,0.0,760384.0,760384.0,760384.0,280784.0,760384.0,760384.0,280784.0,760384.0,280784.0,103684.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,105000
1350,4,1927,1950,2,3,1,1,1,1,4,0,0,1,1.0,2008,520.0,520.0,520.0,240.0,0.0,0.0,0.0,270400.0,270400.0,270400.0,124800.0,270400.0,270400.0,124800.0,270400.0,124800.0,57600.0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,68500
136,5,1960,1960,2,3,1,2,2,2,12,0,0,1,2.0,2010,1105.0,1105.0,2274.0,480.0,398905.0,173280.0,1007382.0,1221025.0,1221025.0,2512770.0,530400.0,1221025.0,2512770.0,530400.0,5171076.0,1091520.0,230400.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,154300
2235,5,1925,2003,3,3,1,4,2,2,6,0,0,0,0.0,2007,936.0,936.0,1601.0,0.0,0.0,0.0,0.0,876096.0,876096.0,1498536.0,0.0,876096.0,1498536.0,0.0,2563201.0,0.0,0.0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,129850
1993,5,1910,1950,2,3,1,4,1,2,6,0,0,1,2.0,2007,616.0,616.0,1232.0,480.0,0.0,0.0,206976.0,379456.0,379456.0,758912.0,295680.0,379456.0,758912.0,295680.0,1517824.0,591360.0,230400.0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,114000
367,9,2008,2009,4,5,1,4,2,4,9,1,4,3,3.0,2009,2216.0,2234.0,2234.0,1166.0,1657568.0,872168.0,4253536.0,4910656.0,4950544.0,4950544.0,2583856.0,4990756.0,4990756.0,2604844.0,4990756.0,2604844.0,1359556.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,501837
1309,5,1915,1950,2,3,2,3,1,2,7,1,4,1,3.0,2008,876.0,876.0,1416.0,720.0,0.0,0.0,0.0,767376.0,767376.0,1240416.0,630720.0,767376.0,1240416.0,630720.0,2005056.0,1019520.0,518400.0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,153900
402,4,1971,2006,2,3,1,3,1,2,5,0,0,1,2.0,2009,864.0,864.0,864.0,576.0,0.0,0.0,207360.0,746496.0,746496.0,746496.0,497664.0,746496.0,746496.0,497664.0,746496.0,497664.0,331776.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,130000
1592,6,1997,1997,2,5,1,4,2,2,4,0,0,2,2.0,2008,1189.0,1189.0,1189.0,392.0,234233.0,77224.0,1027296.0,1413721.0,1413721.0,1413721.0,466088.0,1413721.0,1413721.0,466088.0,1413721.0,466088.0,153664.0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,160500
2409,9,2006,2006,4,5,1,4,2,3,6,1,4,2,2.0,2006,1666.0,1666.0,1666.0,575.0,952952.0,328900.0,691390.0,2775556.0,2775556.0,2775556.0,957950.0,2775556.0,2775556.0,957950.0,2775556.0,957950.0,330625.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,310090
539,7,2003,2003,3,4,1,4,2,3,5,0,0,2,2.0,2009,1176.0,1200.0,1200.0,555.0,0.0,0.0,999600.0,1382976.0,1411200.0,1411200.0,652680.0,1440000.0,1440000.0,666000.0,1440000.0,666000.0,308025.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,184900
1940,5,1956,2000,2,4,1,2,1,2,4,0,0,1,1.0,2007,928.0,928.0,928.0,252.0,0.0,0.0,349856.0,861184.0,861184.0,861184.0,233856.0,861184.0,861184.0,233856.0,861184.0,233856.0,63504.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,132000
588,5,1969,1969,2,4,2,2,2,2,6,1,2,2,2.0,2009,1288.0,1336.0,1336.0,502.0,164864.0,64256.0,738808.0,1658944.0,1720768.0,1720768.0,646576.0,1784896.0,1784896.0,670672.0,1784896.0,670672.0,252004.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,163000
96,7,2004,2004,3,4,3,4,2,3,4,0,0,2,2.0,2010,600.0,600.0,1200.0,480.0,72000.0,57600.0,336000.0,360000.0,360000.0,720000.0,288000.0,360000.0,720000.0,288000.0,1440000.0,576000.0,230400.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,155000
